Time, Open, High, Low, Close, RSI, Buy/Sell
2022-05-02 16:38:00, 88.46000000, 88.51000000, 88.37000000, 88.49000000
2022-05-02 16:39:00, 88.48000000, 88.48000000, 88.36000000, 88.36000000
2022-05-02 16:40:00, 88.36000000, 88.47000000, 88.36000000, 88.43000000
2022-05-02 16:41:00, 88.45000000, 88.63000000, 88.43000000, 88.59000000
2022-05-02 16:42:02, 88.59000000, 88.59000000, 88.43000000, 88.52000000
2022-05-02 16:43:00, 88.52000000, 88.63000000, 88.52000000, 88.55000000
2022-05-02 16:44:00, 88.54000000, 88.58000000, 88.47000000, 88.56000000
2022-05-02 16:45:00, 88.56000000, 88.88000000, 88.56000000, 88.85000000
2022-05-02 16:46:00, 88.85000000, 88.86000000, 88.80000000, 88.81000000
2022-05-02 16:47:00, 88.80000000, 88.80000000, 88.70000000, 88.77000000
2022-05-02 16:48:00, 88.78000000, 88.87000000, 88.78000000, 88.85000000
2022-05-02 16:49:00, 88.85000000, 88.92000000, 88.81000000, 88.89000000
2022-05-02 16:50:00, 88.86000000, 88.89000000, 88.80000000, 88.88000000
2022-05-02 16:51:00, 88.88000000, 88.88000000, 88.83000000, 88.84000000
2022-05-02 16:52:00, 88.83000000, 88.85000000, 88.77000000, 88.83000000
2022-05-02 16:53:01, 88.82000000, 88.84000000, 88.71000000, 88.82000000
2022-05-02 16:54:00, 88.82000000, 88.82000000, 88.71000000, 88.76000000, 62.38532110091786
2022-05-02 16:55:00, 88.77000000, 88.85000000, 88.74000000, 88.78000000, 63.10737852429542
2022-05-02 16:56:02, 88.77000000, 88.82000000, 88.77000000, 88.80000000, 63.8476309911041
2022-05-02 16:57:01, 88.79000000, 88.79000000, 88.66000000, 88.66000000, 55.5284151974897
2022-05-02 16:58:05, 88.65000000, 88.71000000, 88.64000000, 88.66000000, 55.5284151974897
2022-05-02 16:59:06, 88.66000000, 88.80000000, 88.66000000, 88.79000000, 60.90962802547525
2022-05-02 17:00:00, 88.80000000, 88.84000000, 88.79000000, 88.81000000, 61.67073108042966
2022-05-02 17:01:00, 88.81000000, 88.81000000, 88.74000000, 88.79000000, 60.415989533145655
2022-05-02 17:02:00, 88.79000000, 88.97000000, 88.79000000, 88.97000000, 66.88416913828264
2022-05-02 17:03:00, 88.97000000, 88.97000000, 88.90000000, 88.95000000, 65.61347355091817
2022-05-02 17:04:02, 88.94000000, 88.94000000, 88.85000000, 88.87000000, 60.69364340813087
2022-05-02 17:05:00, 88.86000000, 88.88000000, 88.73000000, 88.74000000, 53.712671056817065
2022-05-02 17:06:00, 88.73000000, 88.85000000, 88.73000000, 88.75000000, 54.14542472289641
2022-05-02 17:07:02, 88.75000000, 88.79000000, 88.72000000, 88.77000000, 55.042116551131706
2022-05-02 17:08:00, 88.76000000, 88.84000000, 88.76000000, 88.77000000, 55.042116551131706
2022-05-02 17:09:00, 88.77000000, 88.79000000, 88.62000000, 88.64000000, 48.087635003136874
2022-05-02 17:10:01, 88.67000000, 88.67000000, 88.56000000, 88.57000000, 44.83405796895478
2022-05-02 17:11:00, 88.57000000, 88.68000000, 88.56000000, 88.67000000, 49.990077356039265
2022-05-02 17:12:00, 88.67000000, 88.69000000, 88.59000000, 88.62000000, 47.616519206360366
2022-05-02 17:13:00, 88.62000000, 88.84000000, 88.62000000, 88.80000000, 55.69453330965164
2022-05-02 17:14:00, 88.80000000, 88.83000000, 88.76000000, 88.82000000, 56.48975460347968
2022-05-02 17:15:01, 88.83000000, 88.84000000, 88.77000000, 88.78000000, 54.4065099666883
2022-05-02 17:16:02, 88.77000000, 88.81000000, 88.76000000, 88.79000000, 54.850519276489486
2022-05-02 17:17:00, 88.78000000, 88.79000000, 88.69000000, 88.74000000, 52.142333635429075
2022-05-02 17:18:00, 88.74000000, 88.81000000, 88.74000000, 88.80000000, 54.98708796524704
2022-05-02 17:19:00, 88.80000000, 88.92000000, 88.80000000, 88.91000000, 59.67459706039428
2022-05-02 17:20:02, 88.90000000, 88.90000000, 88.74000000, 88.74000000, 50.9313085778001
2022-05-02 17:21:01, 88.74000000, 88.78000000, 88.69000000, 88.75000000, 51.37829598724583
2022-05-02 17:22:02, 88.76000000, 88.76000000, 88.68000000, 88.69000000, 48.54793672193928
2022-05-02 17:23:00, 88.69000000, 88.80000000, 88.69000000, 88.79000000, 53.137436796433676
2022-05-02 17:24:06, 88.79000000, 88.85000000, 88.76000000, 88.85000000, 55.6682353585049
2022-05-02 17:25:00, 88.84000000, 88.93000000, 88.84000000, 88.91000000, 58.08287197701417
2022-05-02 17:26:00, 88.90000000, 89.02000000, 88.90000000, 89.00000000, 61.443029585518374
2022-05-02 17:27:02, 89.00000000, 89.09000000, 88.98000000, 89.09000000, 64.48018842991054
2022-05-02 17:28:00, 89.08000000, 89.11000000, 89.04000000, 89.08000000, 63.88378319697126
2022-05-02 17:29:01, 89.08000000, 89.13000000, 89.08000000, 89.12000000, 65.25496978316649
2022-05-02 17:30:00, 89.13000000, 89.13000000, 89.08000000, 89.08000000, 62.71519163700897
2022-05-02 17:31:00, 89.09000000, 89.23000000, 89.08000000, 89.16000000, 65.57365010628386
2022-05-02 17:32:00, 89.16000000, 89.18000000, 89.11000000, 89.17000000, 65.92199771672543
2022-05-02 17:33:06, 89.16000000, 89.16000000, 89.12000000, 89.15000000, 64.52904675913254
2022-05-02 17:34:05, 89.16000000, 89.20000000, 89.11000000, 89.13000000, 63.10668663457532
2022-05-02 17:35:00, 89.13000000, 89.13000000, 89.06000000, 89.13000000, 63.10668663457532
2022-05-02 17:36:00, 89.13000000, 89.18000000, 89.05000000, 89.08000000, 59.38347774537971
2022-05-02 17:37:01, 89.07000000, 89.08000000, 88.98000000, 89.08000000, 59.38347774537972
2022-05-02 17:38:00, 89.08000000, 89.24000000, 89.08000000, 89.18000000, 64.19100348391673
2022-05-02 17:39:04, 89.18000000, 89.31000000, 89.14000000, 89.31000000, 69.23972257423256
2022-05-02 17:40:00, 89.30000000, 89.38000000, 89.29000000, 89.29000000, 67.67395962763364
2022-05-02 17:41:00, 89.30000000, 89.32000000, 89.21000000, 89.21000000, 61.71900667111472
2022-05-02 17:42:00, 89.21000000, 89.22000000, 89.15000000, 89.19000000, 60.30395825764532
2022-05-02 17:43:06, 89.19000000, 89.19000000, 89.12000000, 89.13000000, 56.1820357647306
2022-05-02 17:44:00, 89.12000000, 89.13000000, 89.01000000, 89.01000000, 49.032228235270594
2022-05-02 17:45:00, 89.02000000, 89.02000000, 88.91000000, 88.94000000, 45.43450157303029
2022-05-02 17:46:00, 88.94000000, 88.97000000, 88.74000000, 88.74000000, 37.13127207306896
2022-05-02 17:47:00, 88.74000000, 88.78000000, 88.55000000, 88.56000000, 31.58921123654299, BUY
2022-05-02 17:48:00, 88.56000000, 88.56000000, 88.42000000, 88.52000000, 30.50979976766199
2022-05-02 17:49:00, 88.51000000, 88.51000000, 88.22000000, 88.33000000, 26.00719264427887
2022-05-02 17:50:00, 88.32000000, 88.40000000, 88.28000000, 88.31000000, 25.58327071651477
2022-05-02 17:51:00, 88.32000000, 88.42000000, 88.27000000, 88.40000000, 30.983204507474255
2022-05-02 17:52:02, 88.39000000, 88.52000000, 88.35000000, 88.49000000, 35.94140399479171
2022-05-02 17:53:00, 88.52000000, 88.52000000, 88.36000000, 88.45000000, 34.75763851025136
2022-05-02 17:54:03, 88.43000000, 88.50000000, 88.36000000, 88.38000000, 32.74449076999437
2022-05-02 17:55:00, 88.38000000, 88.42000000, 88.30000000, 88.37000000, 32.45802145316261
